Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2020-12-23,66.99500274658203,66.99500274658203,67.05000305175781,66.7699966430664,66.91999816894531,3070,VUAA.L
2020-12-24,66.92500305175781,66.92500305175781,67.33999633789062,66.87000274658203,66.94999694824219,1906,VUAA.L
2020-12-29,67.69000244140625,67.69000244140625,68.12999725341797,67.58999633789062,67.9000015258789,72675,VUAA.L
2020-12-30,67.6449966430664,67.6449966430664,67.88999938964844,67.56999969482422,67.72000122070312,13662,VUAA.L
2020-12-31,67.55000305175781,67.55000305175781,67.73999786376953,67.4000015258789,67.5199966430664,1908,VUAA.L
2021-01-04,66.9800033569336,66.9800033569336,68.55999755859375,66.87999725341797,68.2699966430664,9567,VUAA.L
2021-01-05,67.19999694824219,67.19999694824219,67.54000091552734,66.66000366210938,66.80999755859375,42649,VUAA.L
2021-01-06,68.2699966430664,68.2699966430664,68.36000061035156,66.94999694824219,67.3499984741211,6372,VUAA.L
2021-01-07,68.83000183105469,68.83000183105469,68.97000122070312,67.9800033569336,68.38999938964844,62252,VUAA.L
2021-01-08,69.01000213623047,69.01000213623047,69.30000305175781,68.83000183105469,69.29000091552734,193434,VUAA.L
2021-01-11,68.98999786376953,68.98999786376953,69.11000061035156,68.58999633789062,68.94000244140625,17140,VUAA.L
2021-01-12,68.84500122070312,68.84500122070312,69.0999984741211,68.69000244140625,68.97000122070312,104014,VUAA.L
2021-01-13,68.96499633789062,68.96499633789062,69.12000274658203,68.54000091552734,68.97000122070312,102787,VUAA.L
2021-01-14,69.0999984741211,69.0999984741211,69.29000091552734,68.94999694824219,69.12999725341797,32931,VUAA.L
2021-01-15,68.37000274658203,68.37000274658203,68.69000244140625,67.91000366210938,68.55999755859375,127562,VUAA.L
2021-01-18,68.30000305175781,68.30000305175781,68.33999633789062,68.05999755859375,68.05999755859375,8275,VUAA.L
2021-01-19,68.54499816894531,68.54499816894531,68.94000244140625,68.44000244140625,68.72000122070312,10806,VUAA.L
2021-01-20,69.48999786376953,69.48999786376953,69.677001953125,68.76000213623047,68.94999694824219,47828,VUAA.L
2021-01-21,69.76000213623047,69.76000213623047,70.25,69.69999694824219,69.98999786376953,6446,VUAA.L
2021-01-22,69.50499725341797,69.50499725341797,69.66000366210938,69.22000122070312,69.5,31391,VUAA.L
2021-01-25,69.125,69.125,70.04000091552734,68.80000305175781,69.87999725341797,7865,VUAA.L
2021-01-26,69.80999755859375,69.80999755859375,70.18000030517578,69.30999755859375,69.44999694824219,3988,VUAA.L
2021-01-27,68.68499755859375,68.68499755859375,69.73999786376953,68.302001953125,69.68000030517578,55598,VUAA.L
2021-01-28,69.01000213623047,69.01000213623047,69.26799774169922,67.2300033569336,67.66999816894531,60855,VUAA.L
2021-01-29,67.5999984741211,67.5999984741211,68.44000244140625,67.5,67.75,30082,VUAA.L
2021-02-01,68.05000305175781,68.05000305175781,68.05000305175781,67.5,67.72000122070312,13758,VUAA.L
2021-02-02,69.4800033569336,69.4800033569336,69.58000183105469,68.5,68.69000244140625,19609,VUAA.L
2021-02-03,69.36000061035156,69.36000061035156,69.86000061035156,69.18000030517578,69.69999694824219,52580,VUAA.L
2021-02-04,69.83499908447266,69.83499908447266,69.91000366210938,69.30000305175781,69.33000183105469,12026,VUAA.L
2021-02-05,70.3499984741211,70.3499984741211,70.55999755859375,70.12000274658203,70.29000091552734,49619,VUAA.L
2021-02-08,70.66999816894531,70.66999816894531,70.86000061035156,70.5199966430664,70.69000244140625,6748,VUAA.L
2021-02-09,70.8499984741211,70.8499984741211,71.0,70.69000244140625,70.93000030517578,3404,VUAA.L
2021-02-10,70.7249984741211,70.7249984741211,71.38999938964844,70.48999786376953,71.16000366210938,7109,VUAA.L
2021-02-11,70.94499969482422,70.94499969482422,71.23999786376953,70.80999755859375,70.9800033569336,36329,VUAA.L
2021-02-12,71.12999725341797,71.12999725341797,71.13999938964844,70.62000274658203,70.83999633789062,44050,VUAA.L
2021-02-15,71.70999908447266,71.70999908447266,71.75,71.52999877929688,71.5999984741211,12213,VUAA.L
2021-02-16,71.30999755859375,71.30999755859375,71.87999725341797,71.30000305175781,71.7300033569336,57799,VUAA.L
2021-02-17,70.86499786376953,70.86499786376953,71.44000244140625,70.66000366210938,71.26000213623047,23544,VUAA.L
2021-02-18,70.69000244140625,70.69000244140625,71.3499984741211,70.5,71.05999755859375,10993,VUAA.L
2021-02-19,71.24500274658203,71.24500274658203,71.44000244140625,70.77999877929688,71.01000213623047,70584,VUAA.L
2021-02-22,70.45500183105469,70.45500183105469,70.55000305175781,70.05999755859375,70.3499984741211,38947,VUAA.L
2021-02-23,69.8550033569336,69.8550033569336,70.91999816894531,69.05000305175781,70.62000274658203,29746,VUAA.L
2021-02-24,70.80000305175781,70.80000305175781,70.86000061035156,70.0,70.1500015258789,165879,VUAA.L
2021-02-25,70.54499816894531,70.54499816894531,71.45999908447266,70.5,71.2699966430664,34028,VUAA.L
2021-02-26,69.34500122070312,69.34500122070312,69.93000030517578,68.9000015258789,69.30000305175781,12458,VUAA.L
2021-03-01,70.61000061035156,70.61000061035156,71.0,69.79000091552734,69.91000366210938,56172,VUAA.L
2021-03-02,70.46499633789062,70.46499633789062,70.80000305175781,70.19999694824219,70.38999938964844,73661,VUAA.L
2021-03-03,70.16500091552734,70.16500091552734,70.7699966430664,69.58999633789062,70.63999938964844,9325,VUAA.L
2021-03-04,69.37999725341797,69.37999725341797,69.54000091552734,68.7699966430664,69.16999816894531,41562,VUAA.L
2021-03-05,67.75499725341797,67.75499725341797,69.27999877929688,67.7699966430664,68.19000244140625,61114,VUAA.L
2021-03-08,70.1500015258789,70.1500015258789,70.36000061035156,68.9800033569336,69.18000030517578,90185,VUAA.L
2021-03-09,70.55999755859375,70.55999755859375,70.6500015258789,69.66999816894531,69.83999633789062,341760,VUAA.L
2021-03-10,70.80999755859375,70.80999755859375,70.94000244140625,70.13999938964844,70.18000030517578,11565,VUAA.L
2021-03-11,71.73999786376953,71.73999786376953,71.73999786376953,71.06999969482422,71.19999694824219,5642,VUAA.L
2021-03-12,71.22000122070312,71.22000122070312,71.41000366210938,71.0,71.27999877929688,10966,VUAA.L
2021-03-15,71.48500061035156,71.48500061035156,71.8499984741211,71.22000122070312,71.5199966430664,16518,VUAA.L
2021-03-16,71.98500061035156,71.98500061035156,72.23999786376953,71.94999694824219,72.02999877929688,12629,VUAA.L
2021-03-17,71.63500213623047,71.63500213623047,72.0199966430664,71.44000244140625,71.88999938964844,27061,VUAA.L
2021-03-18,71.9800033569336,71.9800033569336,72.08000183105469,71.55999755859375,71.93000030517578,16694,VUAA.L
2021-03-19,71.17500305175781,71.17500305175781,71.41000366210938,70.5999984741211,71.31999969482422,17418,VUAA.L
2021-03-22,71.59500122070312,71.59500122070312,71.58000183105469,70.69999694824219,70.83999633789062,7156,VUAA.L
2021-03-23,71.51000213623047,71.51000213623047,71.69999694824219,71.19999694824219,71.4000015258789,4478,VUAA.L
2021-03-24,71.44999694824219,71.44999694824219,71.54000091552734,70.9800033569336,70.9800033569336,21459,VUAA.L
2021-03-25,70.6500015258789,70.6500015258789,70.83999633789062,69.98999786376953,70.69999694824219,6751,VUAA.L
2021-03-26,71.45500183105469,71.45500183105469,71.48999786376953,71.02999877929688,71.23999786376953,7887,VUAA.L
2021-03-29,71.79000091552734,71.79000091552734,71.9800033569336,71.02999877929688,71.7699966430664,217683,VUAA.L
2021-03-30,71.87999725341797,71.87999725341797,72.23999786376953,71.75,72.0999984741211,6094,VUAA.L
2021-03-31,72.27999877929688,72.27999877929688,72.37000274658203,71.70999908447266,71.8499984741211,118505,VUAA.L
2021-04-01,72.73500061035156,72.73500061035156,72.77999877929688,72.19999694824219,72.37000274658203,7115,VUAA.L
2021-04-06,74.12999725341797,74.12999725341797,74.22000122070312,73.76000213623047,73.91999816894531,83096,VUAA.L
2021-04-07,74.0199966430664,74.0199966430664,74.26000213623047,73.83999633789062,74.05000305175781,11730,VUAA.L
2021-04-08,74.30500030517578,74.30500030517578,74.52999877929688,74.1500015258789,74.37999725341797,18705,VUAA.L
2021-04-09,74.5,74.5,74.61000061035156,74.30999755859375,74.45999908447266,19786,VUAA.L
2021-04-12,74.8550033569336,74.8550033569336,75.04000091552734,74.68000030517578,74.83000183105469,114256,VUAA.L
2021-04-13,75.08000183105469,75.08000183105469,75.16000366210938,74.69999694824219,74.95999908447266,130442,VUAA.L
2021-04-14,75.26499938964844,75.26499938964844,75.41999816894531,75.12999725341797,75.26000213623047,295769,VUAA.L
2021-04-15,75.54000091552734,75.54000091552734,75.7300033569336,75.16999816894531,75.19999694824219,10745,VUAA.L
2021-04-16,75.83999633789062,75.83999633789062,75.97000122070312,75.66000366210938,75.66000366210938,23374,VUAA.L
2021-04-19,75.70999908447266,75.70999908447266,76.08999633789062,75.5,75.87000274658203,11757,VUAA.L
2021-04-20,74.88999938964844,74.88999938964844,75.94000244140625,74.88999938964844,75.76000213623047,22721,VUAA.L
2021-04-21,75.45999908447266,75.45999908447266,75.51000213623047,74.88999938964844,75.11000061035156,1359122,VUAA.L
2021-04-22,75.7750015258789,75.7750015258789,75.94999694824219,75.55999755859375,75.73999786376953,19192,VUAA.L
2021-04-23,75.82499694824219,75.82499694824219,75.83999633789062,75.16000366210938,75.19999694824219,12080,VUAA.L
2021-04-26,76.12999725341797,76.12999725341797,76.33999633789062,75.79000091552734,75.95999908447266,27530,VUAA.L
2021-04-27,76.01000213623047,76.01000213623047,76.30999755859375,75.6500015258789,76.19999694824219,201108,VUAA.L
2021-04-28,76.13999938964844,76.13999938964844,76.37000274658203,76.01000213623047,76.16999816894531,59503,VUAA.L
2021-04-29,76.1500015258789,76.1500015258789,76.75,76.0999984741211,76.45999908447266,33952,VUAA.L
2021-04-30,75.96499633789062,75.96499633789062,76.55999755859375,75.9800033569336,76.37000274658203,7475,VUAA.L
2021-05-04,75.22000122070312,75.22000122070312,76.30000305175781,75.05999755859375,76.12000274658203,83551,VUAA.L
2021-05-05,75.98999786376953,75.98999786376953,76.13999938964844,75.5999984741211,75.80999755859375,11869,VUAA.L
2021-05-06,75.91999816894531,75.91999816894531,76.12000274658203,75.33999633789062,75.83000183105469,14097,VUAA.L
2021-05-07,76.9800033569336,76.9800033569336,76.9800033569336,76.2300033569336,76.37999725341797,40949,VUAA.L
2021-05-10,76.91000366210938,76.91000366210938,77.16000366210938,76.69999694824219,76.97000122070312,10781,VUAA.L
2021-05-11,75.38999938964844,75.38999938964844,76.12000274658203,74.7699966430664,75.83000183105469,29655,VUAA.L
2021-05-12,74.5,74.5,75.58999633789062,74.44000244140625,75.30000305175781,6781,VUAA.L
2021-05-13,74.6449966430664,74.6449966430664,75.0,73.36000061035156,73.95999908447266,16210,VUAA.L
2021-05-14,75.67500305175781,75.67500305175781,75.70999908447266,75.05000305175781,75.23999786376953,5585,VUAA.L
2021-05-17,75.44499969482422,75.44499969482422,76.05000305175781,75.4000015258789,75.80999755859375,13197,VUAA.L
2021-05-18,75.62000274658203,75.62000274658203,76.2300033569336,75.54000091552734,76.02999877929688,14335,VUAA.L
2021-05-19,74.34500122070312,74.34500122070312,74.94999694824219,73.86000061035156,74.80000305175781,27485,VUAA.L
2021-05-20,75.57499694824219,75.57499694824219,75.5,74.4000015258789,74.77999877929688,2532,VUAA.L
2021-05-21,75.8550033569336,75.8550033569336,76.22000122070312,75.59130096435547,75.80000305175781,8721,VUAA.L
2021-05-24,76.40499877929688,76.40499877929688,76.45086669921875,75.7699966430664,75.81999969482422,13609,VUAA.L
2021-05-25,76.19999694824219,76.19999694824219,76.81999969482422,76.19999694824219,76.6500015258789,13526,VUAA.L
2021-05-26,76.31999969482422,76.31999969482422,76.73999786376953,76.1500015258789,76.44000244140625,30694,VUAA.L
2021-05-27,76.45999908447266,76.45999908447266,76.79000091552734,76.0,76.12999725341797,9785,VUAA.L
2021-05-28,76.63999938964844,76.63999938964844,76.81999969482422,76.45999908447266,76.61000061035156,6878,VUAA.L
2021-06-01,76.53500366210938,76.53500366210938,77.16999816894531,76.37000274658203,76.5999984741211,28772,VUAA.L
2021-06-02,76.69000244140625,76.69000244140625,76.73999786376953,76.30000305175781,76.4000015258789,116794,VUAA.L
2021-06-03,76.44000244140625,76.44000244140625,76.69999694824219,75.8499984741211,76.51000213623047,112847,VUAA.L
2021-06-04,76.83000183105469,76.83000183105469,76.88999938964844,76.1500015258789,76.33000183105469,15054,VUAA.L
2021-06-07,76.75,76.75,77.18000030517578,76.70999908447266,76.83000183105469,204043,VUAA.L
2021-06-08,76.72000122070312,76.72000122070312,77.16999816894531,76.56999969482422,76.94999694824219,408457,VUAA.L
2021-06-09,77.0250015258789,77.0250015258789,77.27999877929688,76.75,76.93000030517578,17316,VUAA.L
2021-06-10,77.08000183105469,77.08000183105469,77.37999725341797,76.66000366210938,76.83000183105469,7191,VUAA.L
2021-06-11,77.1500015258789,77.1500015258789,77.4000015258789,77.08000183105469,77.16999816894531,16454,VUAA.L
2021-06-14,77.13500213623047,77.13500213623047,77.5999984741211,77.0999984741211,77.37999725341797,72122,VUAA.L
2021-06-15,77.19999694824219,77.19999694824219,77.79000091552734,77.19999694824219,77.6500015258789,369533,VUAA.L
2021-06-16,77.31500244140625,77.31500244140625,77.56999969482422,77.08999633789062,77.33000183105469,13051,VUAA.L
2021-06-17,76.93000030517578,76.93000030517578,77.11000061035156,76.4800033569336,76.54000091552734,344170,VUAA.L
2021-06-18,75.94999694824219,75.94999694824219,77.11000061035156,75.91000366210938,76.91999816894531,512703,VUAA.L
2021-06-21,76.72000122070312,76.72000122070312,76.81999969482422,75.56999969482422,75.69999694824219,4272,VUAA.L
2021-06-22,77.19000244140625,77.19000244140625,77.25,76.7300033569336,76.97000122070312,809439,VUAA.L
2021-06-23,77.32499694824219,77.32499694824219,77.61000061035156,77.2300033569336,77.5,177360,VUAA.L
2021-06-24,77.6500015258789,77.6500015258789,77.79000091552734,77.2300033569336,77.4000015258789,830388,VUAA.L
2021-06-25,77.90499877929688,77.90499877929688,78.04000091552734,77.5999984741211,77.72000122070312,8283,VUAA.L
2021-06-28,77.9000015258789,77.9000015258789,78.18000030517578,77.86000061035156,77.98999786376953,455117,VUAA.L
2021-06-29,78.23500061035156,78.23500061035156,78.30000305175781,77.9000015258789,78.0,66504,VUAA.L
2021-06-30,78.18000030517578,78.18000030517578,78.37000274658203,77.91000366210938,78.19000244140625,24676,VUAA.L
2021-07-01,78.44499969482422,78.44499969482422,78.69000244140625,78.2300033569336,78.4000015258789,184083,VUAA.L
2021-07-02,78.94000244140625,78.94000244140625,79.0,78.45999908447266,78.69000244140625,210507,VUAA.L
2021-07-05,79.2699966430664,79.2699966430664,79.44000244140625,78.97000122070312,79.12000274658203,5807,VUAA.L
2021-07-06,78.76000213623047,78.76000213623047,79.31999969482422,78.7300033569336,79.2300033569336,24448,VUAA.L
2021-07-07,79.19000244140625,79.19000244140625,79.4800033569336,78.9000015258789,79.11000061035156,222033,VUAA.L
2021-07-08,78.5199966430664,78.5199966430664,79.22000122070312,78.1500015258789,78.9800033569336,30000,VUAA.L
2021-07-09,79.42500305175781,79.42500305175781,79.47000122070312,78.7699966430664,78.7699966430664,11874,VUAA.L
2021-07-12,79.73999786376953,79.73999786376953,79.83000183105469,79.2300033569336,79.47000122070312,43703,VUAA.L
2021-07-13,79.97000122070312,79.97000122070312,80.12999725341797,79.5999984741211,79.7699966430664,10567,VUAA.L
2021-07-14,79.63999938964844,79.63999938964844,80.02999877929688,79.19999694824219,79.41000366210938,8357,VUAA.L
2021-07-15,79.52999877929688,79.52999877929688,80.0,79.30000305175781,79.6500015258789,3116,VUAA.L
2021-07-16,79.12999725341797,79.12999725341797,79.83999633789062,79.0999984741211,79.4800033569336,6677,VUAA.L
2021-07-19,77.68000030517578,77.68000030517578,78.81999969482422,77.27999877929688,78.56999969482422,21775,VUAA.L
2021-07-20,78.55000305175781,78.55000305175781,78.8042984008789,77.6500015258789,77.94999694824219,75787,VUAA.L
2021-07-21,79.0999984741211,79.0999984741211,79.30000305175781,78.62999725341797,78.83999633789062,2069,VUAA.L
2021-07-22,79.41000366210938,79.41000366210938,79.86000061035156,79.18000030517578,79.51000213623047,17103,VUAA.L
2021-07-23,80.2300033569336,80.2300033569336,80.2300033569336,79.56999969482422,79.80999755859375,4792,VUAA.L
2021-07-26,80.47000122070312,80.47000122070312,80.47000122070312,79.9000015258789,80.12000274658203,10892,VUAA.L
2021-07-27,79.86000061035156,79.86000061035156,80.76000213623047,79.86000061035156,80.38999938964844,13691,VUAA.L
2021-07-28,80.23999786376953,80.23999786376953,80.38999938964844,80.04000091552734,80.16999816894531,12919,VUAA.L
2021-07-29,80.61000061035156,80.61000061035156,80.7300033569336,80.12999725341797,80.48999786376953,29942,VUAA.L
2021-07-30,80.16999816894531,80.16999816894531,80.43000030517578,79.72000122070312,79.83000183105469,8805,VUAA.L
2021-08-02,80.43000030517578,80.43000030517578,80.8499984741211,80.27999877929688,80.55000305175781,9683,VUAA.L
2021-08-03,79.96499633789062,79.96499633789062,80.29000091552734,79.72000122070312,80.29000091552734,5138,VUAA.L
2021-08-04,80.24500274658203,80.24500274658203,80.94999694824219,80.25,80.55999755859375,40577,VUAA.L
2021-08-05,80.57499694824219,80.57499694824219,80.70999908447266,80.2300033569336,80.2300033569336,21516,VUAA.L
2021-08-06,80.76000213623047,80.76000213623047,81.01000213623047,80.63999938964844,80.68000030517578,14908,VUAA.L
2021-08-09,80.73500061035156,80.73500061035156,81.02999877929688,80.52999877929688,80.63999938964844,13798,VUAA.L
2021-08-10,80.84500122070312,80.84500122070312,81.19000244140625,80.72000122070312,80.72000122070312,16252,VUAA.L
2021-08-11,80.91500091552734,80.91500091552734,81.0999984741211,80.69999694824219,80.83999633789062,9948,VUAA.L
2021-08-12,81.08000183105469,81.08000183105469,81.20999908447266,80.86000061035156,81.01000213623047,17861,VUAA.L
2021-08-13,81.4000015258789,81.4000015258789,81.44999694824219,81.30000305175781,81.33999633789062,12549,VUAA.L
2021-08-16,81.06999969482422,81.06999969482422,81.33999633789062,80.93000030517578,81.20999908447266,9403,VUAA.L
2021-08-17,81.08000183105469,81.08000183105469,81.37000274658203,81.0,81.33000183105469,12238,VUAA.L
2021-08-18,81.0250015258789,81.0250015258789,81.22000122070312,80.91000366210938,81.13999938964844,39908,VUAA.L
2021-08-19,80.16999816894531,80.16999816894531,80.30000305175781,79.38999938964844,79.6500015258789,8194,VUAA.L
2021-08-20,80.7750015258789,80.7750015258789,81.05000305175781,79.83999633789062,80.12000274658203,18443,VUAA.L
2021-08-23,81.73999786376953,81.73999786376953,81.80000305175781,81.04000091552734,81.26000213623047,4190,VUAA.L
2021-08-24,81.81999969482422,81.81999969482422,82.08999633789062,81.72000122070312,81.94000244140625,30638,VUAA.L
2021-08-25,82.0,82.0,82.0,81.7699966430664,81.81999969482422,11531,VUAA.L
2021-08-26,81.74500274658203,81.74500274658203,82.04000091552734,81.52999877929688,81.87999725341797,12561,VUAA.L
2021-08-27,82.06500244140625,82.06500244140625,82.16999816894531,81.69000244140625,81.75,36886,VUAA.L
2021-08-31,82.63999938964844,82.63999938964844,82.9000015258789,82.38999938964844,82.87000274658203,25010,VUAA.L
2021-09-01,82.625,82.625,83.0,82.55000305175781,82.83999633789062,38802,VUAA.L
2021-09-02,82.8550033569336,82.8550033569336,82.91000366210938,82.5,82.58000183105469,10496,VUAA.L
2021-09-03,82.71499633789062,82.71499633789062,82.94999694824219,82.52999877929688,82.93000030517578,21221,VUAA.L
2021-09-06,82.97000122070312,82.97000122070312,83.05000305175781,82.7699966430664,82.86000061035156,3175,VUAA.L
2021-09-07,82.43000030517578,82.43000030517578,82.87000274658203,82.3499984741211,82.83999633789062,16121,VUAA.L
2021-09-08,82.19999694824219,82.19999694824219,82.56999969482422,82.0,82.44000244140625,75756,VUAA.L
2021-09-09,82.3499984741211,82.3499984741211,82.62999725341797,81.91000366210938,82.0199966430664,14553,VUAA.L
2021-09-10,81.73999786376953,81.73999786376953,82.47000122070312,81.72000122070312,82.19999694824219,20275,VUAA.L
2021-09-13,81.45999908447266,81.45999908447266,81.88999938964844,81.3499984741211,81.75,1026,VUAA.L
2021-09-14,81.4000015258789,81.4000015258789,81.88999938964844,81.20999908447266,81.58000183105469,30460,VUAA.L
2021-09-15,81.30999755859375,81.30999755859375,81.7699966430664,80.98999786376953,81.29000091552734,20240,VUAA.L
2021-09-16,81.25,81.25,81.87999725341797,81.13999938964844,81.73999786376953,10862,VUAA.L
2021-09-17,81.04000091552734,81.04000091552734,81.79000091552734,80.86000061035156,81.77999877929688,49782,VUAA.L
2021-09-20,79.67500305175781,79.67500305175781,80.19999694824219,79.04000091552734,80.11000061035156,54193,VUAA.L
2021-09-21,79.62999725341797,79.62999725341797,80.4000015258789,79.37999725341797,79.94000244140625,27631,VUAA.L
2021-09-22,80.2750015258789,80.2750015258789,80.3499984741211,79.72000122070312,79.9000015258789,32928,VUAA.L
2021-09-23,81.2699966430664,81.2699966430664,81.41000366210938,80.5,80.62999725341797,15424,VUAA.L
2021-09-24,81.08000183105469,81.08000183105469,81.33000183105469,80.75,81.08000183105469,9070,VUAA.L
2021-09-27,81.16999816894531,81.16999816894531,81.7300033569336,81.0,81.69000244140625,129804,VUAA.L
2021-09-28,79.61499786376953,79.61499786376953,81.0199966430664,79.5,80.87999725341797,53942,VUAA.L
2021-09-29,79.8499984741211,79.8499984741211,80.30999755859375,79.58000183105469,79.93000030517578,21191,VUAA.L
2021-09-30,79.4000015258789,79.4000015258789,80.37999725341797,79.12000274658203,80.23999786376953,21146,VUAA.L
2021-10-01,78.8550033569336,78.8550033569336,79.11489868164062,77.9800033569336,78.06999969482422,32644,VUAA.L
2021-10-04,78.25,78.25,79.66999816894531,78.25,79.1500015258789,32165,VUAA.L
2021-10-05,79.63500213623047,79.63500213623047,79.75,78.30000305175781,78.52999877929688,31181,VUAA.L
2021-10-06,78.6500015258789,78.6500015258789,79.5,78.25,79.0,35075,VUAA.L
2021-10-07,80.7750015258789,80.7750015258789,80.91000366210938,80.0199966430664,80.1500015258789,9899,VUAA.L
2021-10-08,80.37000274658203,80.37000274658203,80.5999984741211,80.22000122070312,80.43000030517578,7766,VUAA.L
2021-10-11,80.49500274658203,80.49500274658203,80.6500015258789,79.78675842285156,79.94999694824219,14027,VUAA.L
2021-10-12,79.5999984741211,79.5999984741211,80.05000305175781,79.05000305175781,79.11000061035156,6588,VUAA.L
2021-10-13,79.31500244140625,79.31500244140625,79.69999694824219,79.06999969482422,79.36000061035156,34474,VUAA.L
2021-10-14,80.82499694824219,80.82499694824219,80.93000030517578,80.08999633789062,80.16999816894531,60557,VUAA.L
2021-10-15,81.58000183105469,81.58000183105469,82.98999786376953,81.2300033569336,81.33000183105469,21229,VUAA.L
2021-10-18,81.83000183105469,81.83000183105469,81.86000061035156,81.19999694824219,81.45999908447266,16822,VUAA.L
2021-10-19,82.44000244140625,82.44000244140625,82.5,82.0,82.13999938964844,20986,VUAA.L
2021-10-20,82.83999633789062,82.83999633789062,82.94000244140625,82.44000244140625,82.44999694824219,35023,VUAA.L
2021-10-21,82.70999908447266,82.70999908447266,82.94999694824219,82.5,82.5999984741211,15955,VUAA.L
2021-10-22,82.83000183105469,82.83000183105469,83.2699966430664,82.83000183105469,83.0199966430664,46060,VUAA.L
2021-10-25,83.29000091552734,83.29000091552734,83.30000305175781,82.9000015258789,83.16000366210938,24329,VUAA.L
2021-10-26,83.79000091552734,83.79000091552734,83.98999786376953,83.62000274658203,83.69999694824219,16648,VUAA.L
2021-10-27,83.56999969482422,83.56999969482422,83.88999938964844,83.4000015258789,83.66000366210938,20296,VUAA.L
2021-10-28,83.86000061035156,83.86000061035156,83.9000015258789,83.19999694824219,83.20999908447266,61035,VUAA.L
2021-10-29,83.98999786376953,83.98999786376953,84.11000061035156,83.41999816894531,83.58000183105469,36361,VUAA.L
2021-11-01,84.22000122070312,84.22000122070312,84.55000305175781,83.41999816894531,84.30000305175781,30144,VUAA.L
2021-11-02,84.61000061035156,84.61000061035156,84.61000061035156,84.19999694824219,84.2699966430664,19848,VUAA.L
2021-11-03,84.54000091552734,84.54000091552734,84.91999816894531,84.44000244140625,84.54000091552734,20556,VUAA.L
2021-11-04,85.36000061035156,85.36000061035156,85.55999755859375,85.19000244140625,85.19000244140625,16753,VUAA.L
2021-11-05,86.05000305175781,86.05000305175781,86.2300033569336,85.41999816894531,85.5,78229,VUAA.L
2021-11-08,85.95999908447266,85.95999908447266,86.12999725341797,85.69999694824219,85.7300033569336,26795,VUAA.L
2021-11-09,85.56999969482422,85.56999969482422,86.02999877929688,85.44000244140625,85.7699966430664,91929,VUAA.L
2021-11-10,85.47000122070312,85.47000122070312,85.66999816894531,85.06999969482422,85.61000061035156,83250,VUAA.L
2021-11-11,85.08499908447266,85.08499908447266,85.47000122070312,84.9800033569336,85.0999984741211,12544,VUAA.L
2021-11-12,85.58000183105469,85.58000183105469,85.6500015258789,85.0,85.05000305175781,14355,VUAA.L
2021-11-15,85.67500305175781,85.67500305175781,85.95999908447266,85.58999633789062,85.6500015258789,6210,VUAA.L
2021-11-16,86.06999969482422,86.06999969482422,86.06999969482422,85.48999786376953,85.6500015258789,40053,VUAA.L
2021-11-17,85.81999969482422,85.81999969482422,86.19000244140625,85.69000244140625,85.97000122070312,14314,VUAA.L
2021-11-18,85.7249984741211,85.7249984741211,86.08999633789062,85.4800033569336,85.94000244140625,30732,VUAA.L
2021-11-19,86.1050033569336,86.1050033569336,86.38999938964844,85.7300033569336,86.37999725341797,33819,VUAA.L
2021-11-22,86.52999877929688,86.52999877929688,86.7300033569336,86.08757019042969,86.1500015258789,13476,VUAA.L
2021-11-23,85.43000030517578,85.43000030517578,85.93000030517578,85.08999633789062,85.4800033569336,26829,VUAA.L
2021-11-24,85.80000305175781,85.80000305175781,85.9000015258789,85.2699966430664,85.73999786376953,19633,VUAA.L
2021-11-25,86.1050033569336,86.1050033569336,86.30000305175781,86.05000305175781,86.23999786376953,2382,VUAA.L
2021-11-26,84.04000091552734,84.04000091552734,84.91999816894531,83.91999816894531,84.55999755859375,50106,VUAA.L
2021-11-29,84.94000244140625,84.94000244140625,85.23999786376953,84.5,84.87000274658203,40297,VUAA.L
2021-11-30,83.93000030517578,83.93000030517578,84.97000122070312,83.72000122070312,84.36000061035156,63913,VUAA.L
2021-12-01,85.02999877929688,85.02999877929688,85.12000274658203,83.9800033569336,84.31999969482422,162917,VUAA.L
2021-12-02,83.3499984741211,83.3499984741211,83.80999755859375,82.47000122070312,83.06999969482422,266246,VUAA.L
2021-12-03,83.05999755859375,83.05999755859375,84.18000030517578,82.66999816894531,83.87999725341797,66483,VUAA.L
2021-12-06,83.87000274658203,83.87000274658203,83.97000122070312,83.0,83.48999786376953,13322,VUAA.L
2021-12-07,85.79000091552734,85.79000091552734,85.9000015258789,84.6500015258789,84.69000244140625,19136,VUAA.L
2021-12-08,85.69499969482422,85.69499969482422,86.30000305175781,85.55999755859375,85.94999694824219,21899,VUAA.L
2021-12-09,85.82499694824219,85.82499694824219,85.95999908447266,85.55000305175781,85.95999908447266,31457,VUAA.L
2021-12-10,85.69999694824219,85.69999694824219,86.11000061035156,85.4800033569336,85.52999877929688,57129,VUAA.L
2021-12-13,85.58000183105469,85.58000183105469,86.55999755859375,85.48999786376953,86.43000030517578,24764,VUAA.L
2021-12-14,84.54000091552734,84.54000091552734,85.95999908447266,84.37000274658203,85.69000244140625,30542,VUAA.L
2021-12-15,84.44000244140625,84.44000244140625,85.26000213623047,84.44000244140625,84.94999694824219,111714,VUAA.L
2021-12-16,86.08999633789062,86.08999633789062,87.0,86.06999969482422,86.54000091552734,57481,VUAA.L
